from,to,category,category_A,NameSpace_A,ID_A,Name_A,category_B,NameSpace_B,ID_B,Name_B,PubMed,Source,Data_Source_Relationship
PubChemCID:5281078,PubChemCID:30751,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,30751,fludarabine phosphate,,DCDB,Unclear (Phase 2)
PubChemCID:5281078,PubChemCID:30751,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,30751,fludarabine phosphate,,DCDB,Unclear (Phase 3)
PubChemCID:5281078,PubChemCID:3749,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,3749,irbesartan,,DCDB,Unclear (Phase 3)
PubChemCID:5281078,PubChemCID:4053,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,4053,Melphalan,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5281078,PubChemCID:4053,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,4053,Melphalan,,DCDB,Unclear (Phase 2)
PubChemCID:5281078,PubChemCID:4114,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,4114,Methoxsalen,,DCDB,Unclear (Phase 2)
PubChemCID:5281078,PubChemCID:439693,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,439693,Pentostatin,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5281078,PubChemCID:439693,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,439693,Pentostatin,,DCDB,Unclear (Phase 2)
PubChemCID:5281078,PubChemCID:445647,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,445647,MolPort-027-950-906,,DCDB,Unclear (NO inforamtion)
PubChemCID:5281078,PubChemCID:445647,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,445647,MolPort-027-950-906,,DCDB,Unclear (Phase 0)
PubChemCID:5281078,PubChemCID:445647,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,445647,MolPort-027-950-906,|21868572,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5281078,PubChemCID:445647,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,445647,MolPort-027-950-906,|22946986|23438305,DCDB,Unclear (Phase 2)
PubChemCID:5281078,PubChemCID:445647,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,445647,MolPort-027-950-906,|22257543|23696054,DCDB,Unclear (Phase 3)
PubChemCID:5281078,PubChemCID:445647,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,445647,MolPort-027-950-906,|21216835|21981661,DCDB,Unclear (Phase 4)
PubChemCID:5281078,PubChemCID:446541,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,446541,Mycophenolic Acid,,DCDB,Unclear (Phase 4)
PubChemCID:5281078,PubChemCID:451668,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,451668,decitabine,,DCDB,Unclear (Phase 2)
PubChemCID:5281078,PubChemCID:46936510,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,46936510,calyculin A,,DCDB,Unclear (Phase 2)
PubChemCID:5281078,PubChemCID:5281106,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,5281106,CID 5281106,,DCDB,Unclear (Phase 2|Phase 3)
PubChemCID:5281078,PubChemCID:5311,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,5311,vorinostat,,DCDB,Unclear (Phase 2)
PubChemCID:5281078,PubChemCID:5381226,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,5381226,Rifampin,19668763,DCDB,Reductive (Preclinical)
PubChemCID:5281078,PubChemCID:5743,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,5743,Dexamethasone,,DCDB,Unclear (Phase 3)
PubChemCID:5281078,PubChemCID:5754,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,5754,Hydrocortisone,,DCDB,Unclear (Phase 4)
PubChemCID:5281078,PubChemCID:5755,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,5755,Prednisolone,,DCDB,Unclear (NO inforamtion)
PubChemCID:5281078,PubChemCID:5755,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,5755,Prednisolone,,DCDB,Unclear (Phase 2)
PubChemCID:5281078,PubChemCID:5755,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,5755,Prednisolone,|22922564|22087680|21080348|20039429|19933596,DCDB,Unclear (Phase 3)
PubChemCID:5281078,PubChemCID:5755,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,5755,Prednisolone,,DCDB,Unclear (Phase 4)
PubChemCID:5281078,PubChemCID:60823,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,60823,atorvastatin,,DCDB,Unclear (Phase 2)
PubChemCID:5281078,PubChemCID:64147,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,64147,valganciclovir,,DCDB,Unclear (Phase 3)
PubChemCID:5281078,PubChemCID:6436030,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6436030,Sirolimus,,DCDB,Unclear (NO inforamtion)
PubChemCID:5281078,PubChemCID:6436030,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6436030,Sirolimus,,DCDB,Unclear (Phase 0)
PubChemCID:5281078,PubChemCID:6436030,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6436030,Sirolimus,,DCDB,Unclear (Phase 1)
PubChemCID:5281078,PubChemCID:6436030,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6436030,Sirolimus,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5281078,PubChemCID:6436030,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6436030,Sirolimus,|22946986,DCDB,Unclear (Phase 2)
PubChemCID:5281078,PubChemCID:6436030,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6436030,Sirolimus,,DCDB,Unclear (Phase 3)
PubChemCID:5281078,PubChemCID:6436030,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6436030,Sirolimus,|19926370,DCDB,Unclear (Phase 4)
PubChemCID:5281078,PubChemCID:6442177,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6442177,everolimus,,DCDB,Unclear (NO inforamtion)
PubChemCID:5281078,PubChemCID:6442177,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6442177,everolimus,,DCDB,Unclear (Phase 3)
PubChemCID:5281078,PubChemCID:6442177,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6442177,everolimus,,DCDB,Unclear (Phase 4)
PubChemCID:5281078,PubChemCID:644241,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,644241,Nilotinib,,DCDB,Unclear (Phase 2)
PubChemCID:5281078,PubChemCID:6741,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6741,Methylprednisolone,,DCDB,Unclear (NO inforamtion)
PubChemCID:5281078,PubChemCID:6741,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6741,Methylprednisolone,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5281078,PubChemCID:6741,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6741,Methylprednisolone,,DCDB,Unclear (Phase 2)
PubChemCID:5281078,PubChemCID:6741,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6741,Methylprednisolone,,DCDB,Unclear (Phase 3)
PubChemCID:5281078,PubChemCID:6741,Drug-Drug,Drug,PubChemCID,5281078,mycophenolate mofetil,Drug,PubChemCID,6741,Methylprednisolone,,DCDB,Unclear (Phase 4)
PubChemCID:5281081,PubChemCID:6047,Drug-Drug,Drug,PubChemCID,5281081,entacapone,Drug,PubChemCID,6047,Levodopa,19058133,DCDB,null (Approved)
PubChemCID:5281081,PubChemCID:6047,Drug-Drug,Drug,PubChemCID,5281081,entacapone,Drug,PubChemCID,6047,Levodopa,,DCDB,Unclear (Phase 1)
PubChemCID:5281081,PubChemCID:6047,Drug-Drug,Drug,PubChemCID,5281081,entacapone,Drug,PubChemCID,6047,Levodopa,,DCDB,Unclear (Phase 2|Phase 3)
PubChemCID:5281081,PubChemCID:6047,Drug-Drug,Drug,PubChemCID,5281081,entacapone,Drug,PubChemCID,6047,Levodopa,19058133,DCDB,Unclear (Phase 3)
PubChemCID:5281081,PubChemCID:6047,Drug-Drug,Drug,PubChemCID,5281081,entacapone,Drug,PubChemCID,6047,Levodopa,,DCDB,Unclear (Phase 4)
PubChemCID:5281086,PubChemCID:4030,Drug-Drug,Drug,PubChemCID,5281086,oxantel pamoate,Drug,PubChemCID,4030,Mebendazole,,DCDB,Unclear (Phase 4)
PubChemCID:5281104,PubChemCID:156419,Drug-Drug,Drug,PubChemCID,5281104,paricalcitol,Drug,PubChemCID,156419,cinacalcet,,DCDB,Unclear (Phase 4)
PubChemCID:5281106,PubChemCID:2895,Drug-Drug,Drug,PubChemCID,5281106,CID 5281106,Drug,PubChemCID,2895,cyclobenzaprine,,DCDB,Unclear (Phase 3)
PubChemCID:5281884,PubChemCID:30323,Drug-Drug,Drug,PubChemCID,5281884,valspodar,Drug,PubChemCID,30323,Daunorubicin,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5281884,PubChemCID:4212,Drug-Drug,Drug,PubChemCID,5281884,valspodar,Drug,PubChemCID,4212,Mitoxantrone,,DCDB,Unclear (Phase 1)
PubChemCID:5282044,PubChemCID:104838,Drug-Drug,Drug,PubChemCID,5282044,CID 5282044,Drug,PubChemCID,104838,Imipenem,19460166,DCDB,Synergistic (Preclinical)
PubChemCID:5282044,PubChemCID:12035,Drug-Drug,Drug,PubChemCID,5282044,CID 5282044,Drug,PubChemCID,12035,Acetylcysteine,,DCDB,Unclear (Phase 3)
PubChemCID:5282044,PubChemCID:149096,Drug-Drug,Drug,PubChemCID,5282044,CID 5282044,Drug,PubChemCID,149096,Levofloxacin,19460166,DCDB,Synergistic (Preclinical)
PubChemCID:5282044,PubChemCID:5311054,Drug-Drug,Drug,PubChemCID,5282044,CID 5282044,Drug,PubChemCID,5311054,Colistin,19460166,DCDB,Synergistic (Preclinical)
PubChemCID:5282044,PubChemCID:772,Drug-Drug,Drug,PubChemCID,5282044,CID 5282044,Drug,PubChemCID,772,Heparin,,DCDB,Unclear (Phase 3)
PubChemCID:5282054,PubChemCID:6047,Drug-Drug,Drug,PubChemCID,5282054,Cerulenin,Drug,PubChemCID,6047,Levodopa,15573115,DCDB,Potentiative (Preclinical)
PubChemCID:5282226,PubChemCID:9868491,Drug-Drug,Drug,PubChemCID,5282226,travoprost,Drug,PubChemCID,9868491,tafluprost,,DCDB,Unclear (Phase 4)
PubChemCID:5282230,PubChemCID:2094,Drug-Drug,Drug,PubChemCID,5282230,tranilast,Drug,PubChemCID,2094,Allopurinol,,DCDB,Unclear (Phase 2)
PubChemCID:5282379,PubChemCID:4915,Drug-Drug,Drug,PubChemCID,5282379,Isotretinoin,Drug,PubChemCID,4915,Procarbazine,,DCDB,Unclear (Phase 3)
PubChemCID:5282381,PubChemCID:3902,Drug-Drug,Drug,PubChemCID,5282381,Misoprostol,Drug,PubChemCID,3902,letrozole,,DCDB,Unclear (NO inforamtion)
PubChemCID:5282381,PubChemCID:439302,Drug-Drug,Drug,PubChemCID,5282381,Misoprostol,Drug,PubChemCID,439302,Oxytocin,,DCDB,Unclear (NO inforamtion)
PubChemCID:5282381,PubChemCID:439302,Drug-Drug,Drug,PubChemCID,5282381,Misoprostol,Drug,PubChemCID,439302,Oxytocin,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5282381,PubChemCID:443884,Drug-Drug,Drug,PubChemCID,5282381,Misoprostol,Drug,PubChemCID,443884,Ergonovine,,DCDB,Unclear (NO inforamtion)
PubChemCID:5282381,PubChemCID:5280360,Drug-Drug,Drug,PubChemCID,5282381,Misoprostol,Drug,PubChemCID,5280360,Dinoprostone,,DCDB,Unclear (Phase 4)
PubChemCID:5282381,PubChemCID:5282415,Drug-Drug,Drug,PubChemCID,5282381,Misoprostol,Drug,PubChemCID,5282415,dinoprost tromethamine,,DCDB,Unclear (NO inforamtion)
PubChemCID:5282381,PubChemCID:55245,Drug-Drug,Drug,PubChemCID,5282381,Misoprostol,Drug,PubChemCID,55245,Mifepristone,,DCDB,Unclear (NO inforamtion)
PubChemCID:5282381,PubChemCID:55245,Drug-Drug,Drug,PubChemCID,5282381,Misoprostol,Drug,PubChemCID,55245,Mifepristone,,DCDB,Unclear (Phase 3)
PubChemCID:5282381,PubChemCID:55245,Drug-Drug,Drug,PubChemCID,5282381,Misoprostol,Drug,PubChemCID,55245,Mifepristone,24084539,DCDB,Unclear (Phase 4)
PubChemCID:5282415,PubChemCID:443884,Drug-Drug,Drug,PubChemCID,5282415,dinoprost tromethamine,Drug,PubChemCID,443884,Ergonovine,,DCDB,Unclear (NO inforamtion)
PubChemCID:5282443,PubChemCID:7028,Drug-Drug,Drug,PubChemCID,5282443,Triprolidine,Drug,PubChemCID,7028,Pseudoephedrine,|6204666,DCDB,null (Approved)
PubChemCID:5284371,PubChemCID:2244,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,2244,Aspirin,14402682|3791366|10422401,DCDB,null (Approved)
PubChemCID:5284371,PubChemCID:2576,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,2576,Carisoprodol,14402682,DCDB,null (Approved)
PubChemCID:5284371,PubChemCID:3672,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,3672,Ibuprofen,,DCDB,Unclear (Phase 3)
PubChemCID:5284371,PubChemCID:3672,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,3672,Ibuprofen,,DCDB,Unclear (Phase 4)
PubChemCID:5284371,PubChemCID:4168,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,4168,Metoclopramide,,DCDB,Unclear (Phase 3)
PubChemCID:5284371,PubChemCID:41781,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,41781,torsemide,,DCDB,Unclear (Phase 1)
PubChemCID:5284371,PubChemCID:4192,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,4192,Midazolam,,DCDB,Unclear (Phase 1)
PubChemCID:5284371,PubChemCID:4595,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,4595,Ondansetron,,DCDB,Unclear (Phase 3)
PubChemCID:5284371,PubChemCID:4927,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,4927,Promethazine,3311120|,DCDB,null (Approved)
PubChemCID:5284371,PubChemCID:5282443,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,5282443,Triprolidine,,DCDB,null (Approved)
PubChemCID:5284371,PubChemCID:5360696,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,5360696,Dextromethorphan,,DCDB,Unclear (Phase 4)
PubChemCID:5284371,PubChemCID:5361917,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,5361917,methylnaltrexone,,DCDB,Unclear (Phase 4)
PubChemCID:5284371,PubChemCID:54687,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,54687,Pravastatin,,DCDB,Unclear (Phase 1)
PubChemCID:5284371,PubChemCID:6041,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,6041,Phenylephrine,,DCDB,null (Approved)
PubChemCID:5284371,PubChemCID:7028,Drug-Drug,Drug,PubChemCID,5284371,Codeine,Drug,PubChemCID,7028,Pseudoephedrine,,DCDB,null (Approved)
PubChemCID:5284549,PubChemCID:6441243,Drug-Drug,Drug,PubChemCID,5284549,dorzolamide,Drug,PubChemCID,6441243,prostaglandin B2,19476406,DCDB,Unclear (Phase 4)
PubChemCID:5284549,PubChemCID:68844,Drug-Drug,Drug,PubChemCID,5284549,dorzolamide,Drug,PubChemCID,68844,brinzolamide,,DCDB,Unclear (Phase 4)
PubChemCID:5284569,PubChemCID:2725,Drug-Drug,Drug,PubChemCID,5284569,Hydrocodone,Drug,PubChemCID,2725,Chlorpheniramine,,DCDB,null (Approved)
PubChemCID:5284569,PubChemCID:3672,Drug-Drug,Drug,PubChemCID,5284569,Hydrocodone,Drug,PubChemCID,3672,Ibuprofen,9505982,DCDB,null (Approved)
PubChemCID:5284569,PubChemCID:4595,Drug-Drug,Drug,PubChemCID,5284569,Hydrocodone,Drug,PubChemCID,4595,Ondansetron,,DCDB,Unclear (NO inforamtion)
PubChemCID:5284570,PubChemCID:41693,Drug-Drug,Drug,PubChemCID,5284570,Hydromorphone,Drug,PubChemCID,41693,Sufentanil,,DCDB,Unclear (Phase 4)
PubChemCID:5284570,PubChemCID:5284604,Drug-Drug,Drug,PubChemCID,5284570,Hydromorphone,Drug,PubChemCID,5284604,Oxymorphone,,DCDB,Unclear (Phase 4)
PubChemCID:5284596,PubChemCID:10324367,Drug-Drug,Drug,PubChemCID,5284596,Naloxone,Drug,PubChemCID,10324367,Boceprevir,,DCDB,Unclear (Phase 1)
PubChemCID:5284596,PubChemCID:16078,Drug-Drug,Drug,PubChemCID,5284596,Naloxone,Drug,PubChemCID,16078,Dronabinol,,DCDB,Unclear (Phase 1)
PubChemCID:5284596,PubChemCID:3821,Drug-Drug,Drug,PubChemCID,5284596,Naloxone,Drug,PubChemCID,3821,Ketamine,,DCDB,Unclear (Phase 4)
PubChemCID:5284596,PubChemCID:5284570,Drug-Drug,Drug,PubChemCID,5284596,Naloxone,Drug,PubChemCID,5284570,Hydromorphone,,DCDB,Unclear (Phase 2)
PubChemCID:5284596,PubChemCID:5311304,Drug-Drug,Drug,PubChemCID,5284596,Naloxone,Drug,PubChemCID,5311304,Nalbuphine,,DCDB,Unclear (NO inforamtion)
PubChemCID:5284596,PubChemCID:5462328,Drug-Drug,Drug,PubChemCID,5284596,Naloxone,Drug,PubChemCID,5462328,Heroin,,DCDB,Unclear (Phase 3)
PubChemCID:5284603,PubChemCID:123619,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,123619,etoricoxib,,DCDB,Unclear (Phase 4)
PubChemCID:5284603,PubChemCID:129211,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,129211,tamsulosin,,DCDB,Unclear (NO inforamtion)
PubChemCID:5284603,PubChemCID:156391,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,156391,Naproxen,,DCDB,Unclear (Phase 4)
PubChemCID:5284603,PubChemCID:175805,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,175805,ropivacaine,,DCDB,Unclear (Phase 4)
PubChemCID:5284603,PubChemCID:216457,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,216457,solifenacin,,DCDB,Unclear (Phase 4)
PubChemCID:5284603,PubChemCID:2244,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,2244,Aspirin,14341325,DCDB,null (Approved)
PubChemCID:5284603,PubChemCID:2724385,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,2724385,Digoxin,,DCDB,Unclear (Phase 4)
PubChemCID:5284603,PubChemCID:3345,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,3345,Fentanyl,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5284603,PubChemCID:3672,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,3672,Ibuprofen,17876251,DCDB,null (Approved)
PubChemCID:5284603,PubChemCID:3672,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,3672,Ibuprofen,,DCDB,Unclear (NO inforamtion)
PubChemCID:5284603,PubChemCID:4192,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,4192,Midazolam,,DCDB,Unclear (Phase 4)
PubChemCID:5284603,PubChemCID:4595,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,4595,Ondansetron,,DCDB,Unclear (NO inforamtion)
PubChemCID:5284603,PubChemCID:4943,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,4943,Propofol,,DCDB,Unclear (Phase 4)
PubChemCID:5284603,PubChemCID:5284569,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,5284569,Hydrocodone,,DCDB,Unclear (NO inforamtion)
PubChemCID:5284603,PubChemCID:5284570,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,5284570,Hydromorphone,,DCDB,Unclear (Phase 4)
PubChemCID:5284603,PubChemCID:5284596,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,5284596,Naloxone,21937568,DCDB,Unclear (Phase 2)
PubChemCID:5284603,PubChemCID:5284596,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,5284596,Naloxone,,DCDB,Unclear (Phase 3)
PubChemCID:5284603,PubChemCID:5284596,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,5284596,Naloxone,,DCDB,Unclear (Phase 4)
PubChemCID:5284603,PubChemCID:5360515,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,5360515,Naltrexone,,DCDB,Unclear (Phase 1)
PubChemCID:5284603,PubChemCID:5360515,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,5360515,Naltrexone,,DCDB,Unclear (Phase 3)
PubChemCID:5284603,PubChemCID:5486971,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,5486971,pregabalin,,DCDB,Unclear (Phase 2)
PubChemCID:5284603,PubChemCID:60815,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,60815,remifentanil,,DCDB,Unclear (Phase 4)
PubChemCID:5284603,PubChemCID:938,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,938,Niacin,,DCDB,Unclear (Phase 2)
PubChemCID:5284603,PubChemCID:9838022,Drug-Drug,Drug,PubChemCID,5284603,Oxycodone,Drug,PubChemCID,9838022,tapentadol,,DCDB,Unclear (Phase 4)
PubChemCID:5284627,PubChemCID:2130,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,2130,Amantadine,,DCDB,Unclear (NO inforamtion)
PubChemCID:5284627,PubChemCID:2554,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,2554,Carbamazepine,19210232,DCDB,Synergistic (Preclinical)
PubChemCID:5284627,PubChemCID:3007,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,3007,Amphetamine,,DCDB,Unclear (Phase 2)
PubChemCID:5284627,PubChemCID:3007,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,3007,Amphetamine,,DCDB,Unclear (Phase 2|Phase 3)
PubChemCID:5284627,PubChemCID:3033769,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,3033769,Raclopride,18824706,DCDB,null (Preclinical)
PubChemCID:5284627,PubChemCID:3034010,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,3034010,orlistat,,DCDB,Unclear (Phase 2)
PubChemCID:5284627,PubChemCID:3121,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,3121,Valproic Acid,19210232,DCDB,Synergistic (Preclinical)
PubChemCID:5284627,PubChemCID:34312,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,34312,oxcarbazepine,19210232,DCDB,Synergistic (Preclinical)
PubChemCID:5284627,PubChemCID:3878,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,3878,lamotrigine,19210232,DCDB,Synergistic (Preclinical)
PubChemCID:5284627,PubChemCID:4091,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,4091,Metformin,,DCDB,Unclear (Phase 2)
PubChemCID:5284627,PubChemCID:441341,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,441341,etiracetam,19210232,DCDB,Synergistic (Preclinical)
PubChemCID:5284627,PubChemCID:4595,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,4595,Ondansetron,,DCDB,Unclear (Phase 2)
PubChemCID:5284627,PubChemCID:4771,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,4771,Phentermine,,DCDB,Unclear (Phase 3)
PubChemCID:5284627,PubChemCID:4771,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,4771,Phentermine,,DCDB,Unclear (Phase 4)
PubChemCID:5284627,PubChemCID:4946,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,4946,Propranolol,,DCDB,Unclear (Phase 3)
PubChemCID:5284627,PubChemCID:4946,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,4946,Propranolol,,DCDB,Unclear (Phase 4)
PubChemCID:5284627,PubChemCID:5002,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,5002,quetiapine,,DCDB,Unclear (Phase 4)
PubChemCID:5284627,PubChemCID:60795,Drug-Drug,Drug,PubChemCID,5284627,topiramate,Drug,PubChemCID,60795,aripiprazole,,DCDB,Unclear (Phase 2|Phase 3)
PubChemCID:5287969,PubChemCID:4212,Drug-Drug,Drug,PubChemCID,5287969,alvocidib,Drug,PubChemCID,4212,Mitoxantrone,,DCDB,Unclear (Phase 1|Phase 2)
PubChemCID:5287969,PubChemCID:4212,Drug-Drug,Drug,PubChemCID,5287969,alvocidib,Drug,PubChemCID,4212,Mitoxantrone,,DCDB,Unclear (Phase 2)
PubChemCID:5288209,PubChemCID:5222465,Drug-Drug,Drug,PubChemCID,5288209,Fenretinide,Drug,PubChemCID,5222465,Butyric Acid,18223231,DCDB,Antagonistic (Preclinical)
PubChemCID:5288209,PubChemCID:6099,Drug-Drug,Drug,PubChemCID,5288209,Fenretinide,Drug,PubChemCID,6099,Methylene Blue,,DCDB,Unclear (Phase 1)
PubChemCID:5288783,PubChemCID:32798,Drug-Drug,Drug,PubChemCID,5288783,calcipotriene,Drug,PubChemCID,32798,Clobetasol,,DCDB,Unclear (Phase 4)
PubChemCID:5288783,PubChemCID:936,Drug-Drug,Drug,PubChemCID,5288783,calcipotriene,Drug,PubChemCID,936,Niacinamide,,DCDB,Unclear (Phase 2|Phase 3)
