XID,category,NameSpace,ID,Name
PubChemCID:8549,Drug,PubChemCID,8549,Quinine
PubChemCID:8550,Drug,PubChemCID,8550,deserpidine
PubChemCID:8612,Drug,PubChemCID,8612,chloroprocaine
PubChemCID:888,Drug,PubChemCID,888,magnesium ion
PubChemCID:8944,Drug,PubChemCID,8944,anileridine
PubChemCID:896,Drug,PubChemCID,896,Melatonin
PubChemCID:8969,Drug,PubChemCID,8969,Yohimbine
PubChemCID:8982,Drug,PubChemCID,8982,Nafcillin
PubChemCID:9034,Drug,PubChemCID,9034,Methohexital
PubChemCID:9046,Drug,PubChemCID,9046,Quinestrol
PubChemCID:9047,Drug,PubChemCID,9047,Sulfalene
PubChemCID:9051,Drug,PubChemCID,9051,Dydrogesterone
PubChemCID:9052,Drug,PubChemCID,9052,CID 9052
PubChemCID:908828,Drug,PubChemCID,908828,AC1LIPDP
PubChemCID:91270,Drug,PubChemCID,91270,moexipril
PubChemCID:91443,Drug,PubChemCID,91443,"5,6,7,8-tetrahydrofolic acid"
PubChemCID:91610,Drug,PubChemCID,91610,gliquidone
PubChemCID:91649,Drug,PubChemCID,91649,hydroxyflutamide
PubChemCID:92253,Drug,PubChemCID,92253,levobupivacaine
PubChemCID:9270,Drug,PubChemCID,9270,Ethynodiol Diacetate
PubChemCID:92727,Drug,PubChemCID,92727,Lopinavir
PubChemCID:9294,Drug,PubChemCID,9294,Ephedrine
PubChemCID:9296,Drug,PubChemCID,9296,treosulfan
PubChemCID:936,Drug,PubChemCID,936,Niacinamide
PubChemCID:938,Drug,PubChemCID,938,Niacin
PubChemCID:941361,Drug,PubChemCID,941361,Flunarizine
PubChemCID:941651,Drug,PubChemCID,941651,Thiothixene
PubChemCID:942,Drug,PubChemCID,942,Nicotine
PubChemCID:9433,Drug,PubChemCID,9433,Aminophylline
PubChemCID:9434,Drug,PubChemCID,9434,hexafluorenium
PubChemCID:9444,Drug,PubChemCID,9444,Azacitidine
PubChemCID:948,Drug,PubChemCID,948,Nitrous Oxide
PubChemCID:9552079,Drug,PubChemCID,9552079,Chlorhexidine
PubChemCID:9554198,Drug,PubChemCID,9554198,brasofensine
PubChemCID:9565,Drug,PubChemCID,9565,glymidine
PubChemCID:9571004,Drug,PubChemCID,9571004,azimilide
PubChemCID:9571037,Drug,PubChemCID,9571037,chlorproguanil
PubChemCID:9571080,Drug,PubChemCID,9571080,cefozopran
PubChemCID:9571836,Drug,PubChemCID,9571836,3-aminopyridine-2-carboxaldehyde thiosemicarbazone
PubChemCID:9574101,Drug,PubChemCID,9574101,ximelagatran
PubChemCID:9576912,Drug,PubChemCID,9576912,binodenoson
PubChemCID:9577221,Drug,PubChemCID,9577221,asoprisnil
PubChemCID:9604655,Drug,PubChemCID,9604655,amelubant
PubChemCID:9642,Drug,PubChemCID,9642,Fluocinonide
PubChemCID:967,Drug,PubChemCID,967,Orotic Acid
PubChemCID:9681,Drug,PubChemCID,9681,Methysergide
PubChemCID:9690123,Drug,PubChemCID,9690123,revatropate
PubChemCID:969472,Drug,PubChemCID,969472,eszopiclone
PubChemCID:9782,Drug,PubChemCID,9782,Betamethasone
PubChemCID:9795278,Drug,PubChemCID,9795278,PNU-282987
PubChemCID:9796068,Drug,PubChemCID,9796068,4-iodo-3-nitrobenzamide
PubChemCID:9808844,Drug,PubChemCID,9808844,telatinib
PubChemCID:9811353,Drug,PubChemCID,9811353,bimosiamose
PubChemCID:9811611,Drug,PubChemCID,9811611,252003-65-9
PubChemCID:9815560,Drug,PubChemCID,9815560,Streptokinase
PubChemCID:9816017,Drug,PubChemCID,9816017,BRL-55473
PubChemCID:9816447,Drug,PubChemCID,9816447,dianicline
PubChemCID:9820766,Drug,PubChemCID,9820766,CHEMBL422942
PubChemCID:9825285,Drug,PubChemCID,9825285,azilsartan
PubChemCID:9826528,Drug,PubChemCID,9826528,PD 0325901
PubChemCID:9829523,Drug,PubChemCID,9829523,4'-N-benzoylstaurosporine
PubChemCID:9834591,Drug,PubChemCID,9834591,"4-aminho-2-thiabicyclo(3.1.0)hexane-4,6-dicarboxylic acid"
PubChemCID:9837243,Drug,PubChemCID,9837243,2-(2-oxo-4-propylpyrrolidin-1-yl)butanamide
PubChemCID:9838022,Drug,PubChemCID,9838022,tapentadol
PubChemCID:9848253,Drug,PubChemCID,9848253,Parogrelil hydrochloride
PubChemCID:9852573,Drug,PubChemCID,9852573,17-(dimethylaminoethylamino)-17-demethoxygeldanamycin
PubChemCID:9854012,Drug,PubChemCID,9854012,cangrelor
PubChemCID:9854073,Drug,PubChemCID,9854073,cabazitaxel
PubChemCID:9865528,Drug,PubChemCID,9865528,mirabegron
PubChemCID:9868491,Drug,PubChemCID,9868491,tafluprost
PubChemCID:9869929,Drug,PubChemCID,9869929,avanafil
PubChemCID:9871419,Drug,PubChemCID,9871419,Ticagrelor
PubChemCID:9871420,Drug,PubChemCID,9871420,remogliflozin etabonate
PubChemCID:9874248,Drug,PubChemCID,9874248,Lapaquistat acetate
PubChemCID:9875401,Drug,PubChemCID,9875401,rivaroxaban
PubChemCID:9878,Drug,PubChemCID,9878,Fluorometholone
PubChemCID:9882981,Drug,PubChemCID,9882981,(-)-Gallocatechin
PubChemCID:9887712,Drug,PubChemCID,9887712,Dapagliflozin
PubChemCID:9888590,Drug,PubChemCID,9888590,HMN-214
PubChemCID:9895468,Drug,PubChemCID,9895468,Nelivaptan
PubChemCID:9908,Drug,PubChemCID,9908,CID 9908
PubChemCID:9912992,Drug,PubChemCID,9912992,Avosentan
PubChemCID:9924495,Drug,PubChemCID,9924495,perampanel
PubChemCID:9933475,Drug,PubChemCID,9933475,cediranib
PubChemCID:9935681,Drug,PubChemCID,9935681,Firategrast
PubChemCID:9939609,Drug,PubChemCID,9939609,darapladib
PubChemCID:9942725,Drug,PubChemCID,9942725,Seletracetam
PubChemCID:9952884,Drug,PubChemCID,9952884,vosaroxin
PubChemCID:9952916,Drug,PubChemCID,9952916,cetilistat
PubChemCID:9955977,Drug,PubChemCID,9955977,levocetirizine
PubChemCID:11291,Drug,PubChemCID,11291,phenindamine
PubChemCID:14792,Drug,PubChemCID,14792,Magnesium Oxide
PubChemCID:15330,Drug,PubChemCID,15330,Levopropoxyphene
PubChemCID:15951529,Drug,PubChemCID,15951529,MDV 3100
PubChemCID:164739,Drug,PubChemCID,164739,Nordefrin
PubChemCID:16722836,Drug,PubChemCID,16722836,TG101348
PubChemCID:3292,Drug,PubChemCID,3292,ethotoin
PubChemCID:3647,Drug,PubChemCID,3647,Hydroflumethiazide
PubChemCID:44151801,Drug,PubChemCID,44151801,Firmagon
PubChemCID:446284,Drug,PubChemCID,446284,Eicosapentaenoic Acid
PubChemCID:450503,Drug,PubChemCID,450503,Fluorodeoxyglucose F18
PubChemCID:5320,Drug,PubChemCID,5320,Sulfacetamide
PubChemCID:54726191,Drug,PubChemCID,54726191,dolutegravir
PubChemCID:670,Drug,PubChemCID,670,Dihydroxyacetone
PubChemCID:6918558,Drug,PubChemCID,6918558,fesoterodine
PubChemCID:9028,Drug,PubChemCID,9028,CID 9028
PubChemCID:11154925,Drug,PubChemCID,11154925,brivanib
PubChemCID:119212,Drug,PubChemCID,119212,benzylpenicilloyl G
PubChemCID:12620,Drug,PubChemCID,12620,docosanol
PubChemCID:145742,Drug,PubChemCID,145742,Proline
PubChemCID:148121,Drug,PubChemCID,148121,10-propargyl-10-deazaaminopterin
PubChemCID:157922,Drug,PubChemCID,157922,delta-aminolevulinic acid methyl ester
PubChemCID:158798,Drug,PubChemCID,158798,Antazoline
PubChemCID:159603,Drug,PubChemCID,159603,resiquimod
PubChemCID:16129620,Drug,PubChemCID,16129620,Sermorelin
PubChemCID:16129665,Drug,PubChemCID,16129665,Secretin
PubChemCID:17275,Drug,PubChemCID,17275,Antazoline
PubChemCID:172997,Drug,PubChemCID,172997,lixivaptan
PubChemCID:178024,Drug,PubChemCID,178024,ibutamoren mesylate
PubChemCID:213043,Drug,PubChemCID,213043,iclaprim
PubChemCID:216466,Drug,PubChemCID,216466,BG 9928
PubChemCID:224004,Drug,PubChemCID,224004,dromostanolone propionate
PubChemCID:2350,Drug,PubChemCID,2350,TAU-284DS
PubChemCID:23663985,Drug,PubChemCID,23663985,sivelestat sodium hydrate
PubChemCID:2378,Drug,PubChemCID,2378,bifonazole
PubChemCID:24776445,Drug,PubChemCID,24776445,HhAntag691
PubChemCID:247839,Drug,PubChemCID,247839,medrysone
PubChemCID:2484,Drug,PubChemCID,2484,butenafine
PubChemCID:25126798,Drug,PubChemCID,25126798,INCB018424
PubChemCID:287180,Drug,PubChemCID,287180,rosoxacin
PubChemCID:3001386,Drug,PubChemCID,3001386,thiocarlide
PubChemCID:3083542,Drug,PubChemCID,3083542,ajulemic acid
PubChemCID:3086400,Drug,PubChemCID,3086400,quinagolide
PubChemCID:3086682,Drug,PubChemCID,3086682,MEN 11420
PubChemCID:3198,Drug,PubChemCID,3198,Econazole
PubChemCID:33776,Drug,PubChemCID,33776,tirapazamine
PubChemCID:3739,Drug,PubChemCID,3739,Iodipamide
PubChemCID:39859,Drug,PubChemCID,39859,Albuterol
PubChemCID:408334,Drug,PubChemCID,408334,Magnacort
PubChemCID:4099,Drug,PubChemCID,4099,metharbital
PubChemCID:44134622,Drug,PubChemCID,44134622,FT-0688988
PubChemCID:441383,Drug,PubChemCID,441383,terconazole
PubChemCID:447865,Drug,PubChemCID,447865,desoxyepothilone B
PubChemCID:4581,Drug,PubChemCID,4581,Octopamine
PubChemCID:46936190,Drug,PubChemCID,46936190,cellobiose
PubChemCID:46936572,Drug,PubChemCID,46936572,SureCN28195
PubChemCID:47641,Drug,PubChemCID,47641,naftifine
PubChemCID:48175,Drug,PubChemCID,48175,halobetasol
PubChemCID:5222465,Drug,PubChemCID,5222465,Butyric Acid
PubChemCID:5282493,Drug,PubChemCID,5282493,clocortolone pivalate
PubChemCID:5284451,Drug,PubChemCID,5284451,Pyrilamine
PubChemCID:5333,Drug,PubChemCID,5333,sulfanilamide
PubChemCID:5351,Drug,PubChemCID,5351,sulfoxone
PubChemCID:5361463,Drug,PubChemCID,5361463,oxiconazole
PubChemCID:5361917,Drug,PubChemCID,5361917,methylnaltrexone
PubChemCID:5362391,Drug,PubChemCID,5362391,ridogrel
PubChemCID:5482,Drug,PubChemCID,5482,tioconazole
PubChemCID:5745207,Drug,PubChemCID,5745207,Ralfinamide
PubChemCID:6057,Drug,PubChemCID,6057,Tyrosine
PubChemCID:6083,Drug,PubChemCID,6083,Adenosine Monophosphate
PubChemCID:6140,Drug,PubChemCID,6140,Phenylalanine
PubChemCID:6239,Drug,PubChemCID,6239,Quinacrine
PubChemCID:62819,Drug,PubChemCID,62819,Urofollitropin
PubChemCID:6439232,Drug,PubChemCID,6439232,TMK 688
PubChemCID:65781,Drug,PubChemCID,65781,ecabet
PubChemCID:65820,Drug,PubChemCID,65820,carebastine
PubChemCID:65863,Drug,PubChemCID,65863,sertaconazole
PubChemCID:6918204,Drug,PubChemCID,6918204,gadobenic acid
PubChemCID:750,Drug,PubChemCID,750,Glycine
PubChemCID:7741,Drug,PubChemCID,7741,Betazole
PubChemCID:892,Drug,PubChemCID,892,Inositol
PubChemCID:9571107,Drug,PubChemCID,9571107,gemifloxacin
PubChemCID:9883933,Drug,PubChemCID,9883933,Gabapentin enacarbil
PubChemCID:9915926,Drug,PubChemCID,9915926,eltrombopag
GeneID:100,Protein,GeneID,100,ADA
GeneID:1000,Protein,GeneID,1000,CDH2
GeneID:10013,Protein,GeneID,10013,HDAC6
GeneID:10019,Protein,GeneID,10019,SH2B3
GeneID:1003,Protein,GeneID,1003,CDH5
GeneID:10062,Protein,GeneID,10062,NR1H3
GeneID:10063,Protein,GeneID,10063,COX17
GeneID:1017,Protein,GeneID,1017,CDK2
GeneID:1019,Protein,GeneID,1019,CDK4
GeneID:1020,Protein,GeneID,1020,CDK5
GeneID:10203,Protein,GeneID,10203,CALCRL
GeneID:1021,Protein,GeneID,1021,CDK6
GeneID:1022,Protein,GeneID,1022,CDK7
GeneID:10223,Protein,GeneID,10223,GPA33
GeneID:1024,Protein,GeneID,1024,CDK8
GeneID:10249,Protein,GeneID,10249,GLYAT
GeneID:1025,Protein,GeneID,1025,CDK9
GeneID:10267,Protein,GeneID,10267,RAMP1
GeneID:10268,Protein,GeneID,10268,RAMP3
GeneID:10280,Protein,GeneID,10280,SIGMAR1
GeneID:1029,Protein,GeneID,1029,CDKN2A
GeneID:1031,Protein,GeneID,1031,CDKN2C
GeneID:10327,Protein,GeneID,10327,AKR1A1
GeneID:10376,Protein,GeneID,10376,TUBA1B
GeneID:10381,Protein,GeneID,10381,TUBB3
GeneID:10382,Protein,GeneID,10382,TUBB4A
GeneID:10383,Protein,GeneID,10383,TUBB4B
GeneID:10423,Protein,GeneID,10423,CDIPT
GeneID:1043,Protein,GeneID,1043,CD52
GeneID:1048,Protein,GeneID,1048,CEACAM5
GeneID:10481,Protein,GeneID,10481,HOXB13
GeneID:10497,Protein,GeneID,10497,UNC13B
GeneID:10499,Protein,GeneID,10499,NCOA2
GeneID:1051,Protein,GeneID,1051,CEBPB
GeneID:10555,Protein,GeneID,10555,AGPAT2
GeneID:10558,Protein,GeneID,10558,SPTLC1
GeneID:1062,Protein,GeneID,1062,CENPE
GeneID:10628,Protein,GeneID,10628,TXNIP
GeneID:1066,Protein,GeneID,1066,CES1
GeneID:10663,Protein,GeneID,10663,CXCR6
GeneID:10673,Protein,GeneID,10673,TNFSF13B
GeneID:107,Protein,GeneID,107,ADCY1
GeneID:1071,Protein,GeneID,1071,CETP
GeneID:10746,Protein,GeneID,10746,MAP3K2
GeneID:1075,Protein,GeneID,1075,CTSC
GeneID:108,Protein,GeneID,108,ADCY2
GeneID:1080,Protein,GeneID,1080,CFTR
GeneID:1081,Protein,GeneID,1081,CGA
GeneID:1082,Protein,GeneID,1082,CGB
GeneID:10841,Protein,GeneID,10841,FTCD
GeneID:10846,Protein,GeneID,10846,PDE10A
GeneID:10855,Protein,GeneID,10855,HPSE
GeneID:10901,Protein,GeneID,10901,DHRS4
GeneID:10911,Protein,GeneID,10911,UTS2
GeneID:10914,Protein,GeneID,10914,PAPOLA
GeneID:10987,Protein,GeneID,10987,COPS5
GeneID:10988,Protein,GeneID,10988,METAP2
GeneID:1105,Protein,GeneID,1105,CHD1
GeneID:1111,Protein,GeneID,1111,CHEK1
GeneID:11157,Protein,GeneID,11157,LSM6
GeneID:11165,Protein,GeneID,11165,NUDT3
GeneID:1119,Protein,GeneID,1119,CHKA
GeneID:11200,Protein,GeneID,11200,CHEK2
GeneID:11212,Protein,GeneID,11212,PROSC
GeneID:112398,Protein,GeneID,112398,EGLN2
GeneID:112399,Protein,GeneID,112399,EGLN3
GeneID:11251,Protein,GeneID,11251,PTGDR2
GeneID:112724,Protein,GeneID,112724,RDH13
GeneID:1128,Protein,GeneID,1128,CHRM1
GeneID:1129,Protein,GeneID,1129,CHRM2
GeneID:1131,Protein,GeneID,1131,CHRM3
GeneID:1132,Protein,GeneID,1132,CHRM4
GeneID:1133,Protein,GeneID,1133,CHRM5
GeneID:1134,Protein,GeneID,1134,CHRNA1
GeneID:1135,Protein,GeneID,1135,CHRNA2
GeneID:1136,Protein,GeneID,1136,CHRNA3
GeneID:113675,Protein,GeneID,113675,SDSL
GeneID:1137,Protein,GeneID,1137,CHRNA4
GeneID:1138,Protein,GeneID,1138,CHRNA5
GeneID:1139,Protein,GeneID,1139,CHRNA7
GeneID:1140,Protein,GeneID,1140,CHRNB1
GeneID:1141,Protein,GeneID,1141,CHRNB2
GeneID:1143,Protein,GeneID,1143,CHRNB4
GeneID:1144,Protein,GeneID,1144,CHRND
GeneID:1147,Protein,GeneID,1147,CHUK
GeneID:1152,Protein,GeneID,1152,CKB
GeneID:115650,Protein,GeneID,115650,TNFRSF13C
GeneID:1158,Protein,GeneID,1158,CKM
GeneID:1159,Protein,GeneID,1159,CKMT1B
GeneID:1160,Protein,GeneID,1160,CKMT2
GeneID:116443,Protein,GeneID,116443,GRIN3A
GeneID:1181,Protein,GeneID,1181,CLCN2
GeneID:1191,Protein,GeneID,1191,CLU
GeneID:1215,Protein,GeneID,1215,CMA1
GeneID:1230,Protein,GeneID,1230,CCR1
GeneID:1232,Protein,GeneID,1232,CCR3
GeneID:1233,Protein,GeneID,1233,CCR4
GeneID:1234,Protein,GeneID,1234,CCR5
GeneID:124,Protein,GeneID,124,ADH1A
GeneID:124056,Protein,GeneID,124056,NOXO1
GeneID:1241,Protein,GeneID,1241,LTB4R
GeneID:1244,Protein,GeneID,1244,ABCC2
GeneID:125,Protein,GeneID,125,ADH1B
GeneID:126,Protein,GeneID,126,ADH1C
GeneID:1267,Protein,GeneID,1267,CNP
GeneID:1268,Protein,GeneID,1268,CNR1
GeneID:1269,Protein,GeneID,1269,CNR2
GeneID:1270,Protein,GeneID,1270,CNTF
GeneID:1271,Protein,GeneID,1271,CNTFR
GeneID:1312,Protein,GeneID,1312,COMT
GeneID:132,Protein,GeneID,132,ADK
GeneID:133,Protein,GeneID,133,ADM
GeneID:134,Protein,GeneID,134,ADORA1
GeneID:135,Protein,GeneID,135,ADORA2A
GeneID:136,Protein,GeneID,136,ADORA2B
GeneID:1361,Protein,GeneID,1361,CPB2
GeneID:1363,Protein,GeneID,1363,CPE
GeneID:1364,Protein,GeneID,1364,CLDN4
GeneID:1373,Protein,GeneID,1373,CPS1
GeneID:1374,Protein,GeneID,1374,CPT1A
GeneID:1376,Protein,GeneID,1376,CPT2
GeneID:1378,Protein,GeneID,1378,CR1
GeneID:1384,Protein,GeneID,1384,CRAT
GeneID:1385,Protein,GeneID,1385,CREB1
GeneID:1392,Protein,GeneID,1392,CRH
GeneID:1394,Protein,GeneID,1394,CRHR1
GeneID:1395,Protein,GeneID,1395,CRHR2
GeneID:140,Protein,GeneID,140,ADORA3
GeneID:1401,Protein,GeneID,1401,CRP
GeneID:1414,Protein,GeneID,1414,CRYBB1
GeneID:142,Protein,GeneID,142,PARP1
GeneID:1431,Protein,GeneID,1431,CS
GeneID:1432,Protein,GeneID,1432,MAPK14
GeneID:1435,Protein,GeneID,1435,CSF1
GeneID:1436,Protein,GeneID,1436,CSF1R
GeneID:1437,Protein,GeneID,1437,CSF2
GeneID:1438,Protein,GeneID,1438,CSF2RA
GeneID:1440,Protein,GeneID,1440,CSF3
GeneID:1441,Protein,GeneID,1441,CSF3R
GeneID:145226,Protein,GeneID,145226,RDH12
GeneID:146,Protein,GeneID,146,ADRA1D
GeneID:1468,Protein,GeneID,1468,SLC25A10
GeneID:147,Protein,GeneID,147,ADRA1B
GeneID:148,Protein,GeneID,148,ADRA1A
GeneID:1490,Protein,GeneID,1490,CTGF
GeneID:1491,Protein,GeneID,1491,CTH
GeneID:1493,Protein,GeneID,1493,CTLA4
GeneID:1499,Protein,GeneID,1499,CTNNB1
GeneID:150,Protein,GeneID,150,ADRA2A
GeneID:1503,Protein,GeneID,1503,CTPS1
GeneID:1509,Protein,GeneID,1509,CTSD
GeneID:151,Protein,GeneID,151,ADRA2B
GeneID:1511,Protein,GeneID,1511,CTSG
GeneID:1513,Protein,GeneID,1513,CTSK
GeneID:1514,Protein,GeneID,1514,CTSL
GeneID:152,Protein,GeneID,152,ADRA2C
GeneID:1520,Protein,GeneID,1520,CTSS
GeneID:153,Protein,GeneID,153,ADRB1
GeneID:1536,Protein,GeneID,1536,CYBB
GeneID:154,Protein,GeneID,154,ADRB2
GeneID:1545,Protein,GeneID,1545,CYP1B1
GeneID:155,Protein,GeneID,155,ADRB3
GeneID:156,Protein,GeneID,156,ADRBK1
GeneID:1565,Protein,GeneID,1565,CYP2D6
GeneID:1576,Protein,GeneID,1576,CYP3A4
GeneID:1577,Protein,GeneID,1577,CYP3A5
GeneID:1583,Protein,GeneID,1583,CYP11A1
GeneID:1584,Protein,GeneID,1584,CYP11B1
GeneID:1586,Protein,GeneID,1586,CYP17A1
GeneID:1588,Protein,GeneID,1588,CYP19A1
GeneID:1594,Protein,GeneID,1594,CYP27B1
GeneID:1595,Protein,GeneID,1595,CYP51A1
GeneID:16,Protein,GeneID,16,AARS
GeneID:1605,Protein,GeneID,1605,DAG1
GeneID:1606,Protein,GeneID,1606,DGKA
GeneID:1621,Protein,GeneID,1621,DBH
GeneID:1633,Protein,GeneID,1633,DCK
GeneID:1636,Protein,GeneID,1636,ACE
GeneID:1638,Protein,GeneID,1638,DCT
GeneID:1644,Protein,GeneID,1644,DDC
GeneID:1645,Protein,GeneID,1645,AKR1C1
GeneID:1666,Protein,GeneID,1666,DECR1
GeneID:166785,Protein,GeneID,166785,MMAA
GeneID:1676,Protein,GeneID,1676,DFFA
GeneID:1677,Protein,GeneID,1677,DFFB
GeneID:1719,Protein,GeneID,1719,DHFR
GeneID:1723,Protein,GeneID,1723,DHODH
GeneID:1725,Protein,GeneID,1725,DHPS
GeneID:1728,Protein,GeneID,1728,NQO1
GeneID:1733,Protein,GeneID,1733,DIO1
GeneID:1738,Protein,GeneID,1738,DLD
GeneID:1742,Protein,GeneID,1742,DLG4
GeneID:177,Protein,GeneID,177,AGER
GeneID:1786,Protein,GeneID,1786,DNMT1
GeneID:1787,Protein,GeneID,1787,TRDMT1
GeneID:1789,Protein,GeneID,1789,DNMT3B
GeneID:18,Protein,GeneID,18,ABAT
GeneID:1800,Protein,GeneID,1800,DPEP1
GeneID:1803,Protein,GeneID,1803,DPP4
GeneID:1806,Protein,GeneID,1806,DPYD
GeneID:181,Protein,GeneID,181,AGRP
GeneID:1812,Protein,GeneID,1812,DRD1
GeneID:1813,Protein,GeneID,1813,DRD2
GeneID:1814,Protein,GeneID,1814,DRD3
GeneID:1815,Protein,GeneID,1815,DRD4
GeneID:1816,Protein,GeneID,1816,DRD5
GeneID:1843,Protein,GeneID,1843,DUSP1
GeneID:185,Protein,GeneID,185,AGTR1
GeneID:1854,Protein,GeneID,1854,DUT
GeneID:186,Protein,GeneID,186,AGTR2
GeneID:1889,Protein,GeneID,1889,ECE1
GeneID:189,Protein,GeneID,189,AGXT
GeneID:1890,Protein,GeneID,1890,TYMP
GeneID:19,Protein,GeneID,19,ABCA1
GeneID:190,Protein,GeneID,190,NR0B1
GeneID:1901,Protein,GeneID,1901,S1PR1
GeneID:1902,Protein,GeneID,1902,LPAR1
GeneID:1906,Protein,GeneID,1906,EDN1
GeneID:1909,Protein,GeneID,1909,EDNRA
GeneID:1910,Protein,GeneID,1910,EDNRB
GeneID:1956,Protein,GeneID,1956,EGFR
GeneID:196,Protein,GeneID,196,AHR
GeneID:1962,Protein,GeneID,1962,EHHADH
GeneID:1969,Protein,GeneID,1969,EPHA2
GeneID:197,Protein,GeneID,197,AHSG
GeneID:1977,Protein,GeneID,1977,EIF4E
GeneID:1979,Protein,GeneID,1979,EIF4EBP2
GeneID:1991,Protein,GeneID,1991,ELANE
GeneID:2,Protein,GeneID,2,A2M
GeneID:2004,Protein,GeneID,2004,ELK3
GeneID:2006,Protein,GeneID,2006,ELN
GeneID:2022,Protein,GeneID,2022,ENG
GeneID:2028,Protein,GeneID,2028,ENPEP
GeneID:2029,Protein,GeneID,2029,ENSA
GeneID:2030,Protein,GeneID,2030,SLC29A1
GeneID:2034,Protein,GeneID,2034,EPAS1
GeneID:2048,Protein,GeneID,2048,EPHB2
GeneID:2050,Protein,GeneID,2050,EPHB4
GeneID:2053,Protein,GeneID,2053,EPHX2
GeneID:2057,Protein,GeneID,2057,EPOR
GeneID:2064,Protein,GeneID,2064,ERBB2
GeneID:2065,Protein,GeneID,2065,ERBB3
GeneID:2066,Protein,GeneID,2066,ERBB4
GeneID:207,Protein,GeneID,207,AKT1
GeneID:2077,Protein,GeneID,2077,ERF
GeneID:2098,Protein,GeneID,2098,ESD
GeneID:2099,Protein,GeneID,2099,ESR1
GeneID:210,Protein,GeneID,210,ALAD
GeneID:2100,Protein,GeneID,2100,ESR2
GeneID:2101,Protein,GeneID,2101,ESRRA
GeneID:211,Protein,GeneID,211,ALAS1
GeneID:2113,Protein,GeneID,2113,ETS1
GeneID:212,Protein,GeneID,212,ALAS2
GeneID:213,Protein,GeneID,213,ALB
GeneID:2147,Protein,GeneID,2147,F2
GeneID:2149,Protein,GeneID,2149,F2R
GeneID:2150,Protein,GeneID,2150,F2RL1
GeneID:2151,Protein,GeneID,2151,F2RL2
GeneID:2152,Protein,GeneID,2152,F3
GeneID:2153,Protein,GeneID,2153,F5
GeneID:2155,Protein,GeneID,2155,F7
GeneID:2157,Protein,GeneID,2157,F8
GeneID:2158,Protein,GeneID,2158,F9
GeneID:2159,Protein,GeneID,2159,F10
GeneID:216,Protein,GeneID,216,ALDH1A1
GeneID:2166,Protein,GeneID,2166,FAAH
GeneID:2167,Protein,GeneID,2167,FABP4
GeneID:2169,Protein,GeneID,2169,FABP2
GeneID:217,Protein,GeneID,217,ALDH2
GeneID:2171,Protein,GeneID,2171,FABP5
GeneID:2181,Protein,GeneID,2181,ACSL3
GeneID:2182,Protein,GeneID,2182,ACSL4
GeneID:2185,Protein,GeneID,2185,PTK2B
GeneID:2188,Protein,GeneID,2188,FANCF
GeneID:2191,Protein,GeneID,2191,FAP
GeneID:2194,Protein,GeneID,2194,FASN
GeneID:220,Protein,GeneID,220,ALDH1A3
GeneID:2203,Protein,GeneID,2203,FBP1
GeneID:2204,Protein,GeneID,2204,FCAR
GeneID:2205,Protein,GeneID,2205,FCER1A
GeneID:2207,Protein,GeneID,2207,FCER1G
GeneID:2209,Protein,GeneID,2209,FCGR1A
GeneID:2212,Protein,GeneID,2212,FCGR2A
GeneID:2217,Protein,GeneID,2217,FCGRT
GeneID:2222,Protein,GeneID,2222,FDFT1
GeneID:2224,Protein,GeneID,2224,FDPS
GeneID:2235,Protein,GeneID,2235,FECH
GeneID:2246,Protein,GeneID,2246,FGF1
GeneID:2247,Protein,GeneID,2247,FGF2
GeneID:2253,Protein,GeneID,2253,FGF8
GeneID:2260,Protein,GeneID,2260,FGFR1
GeneID:2261,Protein,GeneID,2261,FGFR3
GeneID:2263,Protein,GeneID,2263,FGFR2
GeneID:2264,Protein,GeneID,2264,FGFR4
GeneID:2272,Protein,GeneID,2272,FHIT
GeneID:2277,Protein,GeneID,2277,FIGF
GeneID:2280,Protein,GeneID,2280,FKBP1A
GeneID:22937,Protein,GeneID,22937,SCAP
GeneID:22943,Protein,GeneID,22943,DKK1
GeneID:22978,Protein,GeneID,22978,NT5C2
GeneID:23042,Protein,GeneID,23042,PDXDC1
GeneID:2308,Protein,GeneID,2308,FOXO1
GeneID:231,Protein,GeneID,231,AKR1B1
GeneID:2321,Protein,GeneID,2321,FLT1
GeneID:2322,Protein,GeneID,2322,FLT3
GeneID:23236,Protein,GeneID,23236,PLCB1
GeneID:2324,Protein,GeneID,2324,FLT4
GeneID:2335,Protein,GeneID,2335,FN1
GeneID:2339,Protein,GeneID,2339,FNTA
GeneID:23408,Protein,GeneID,23408,SIRT5
GeneID:23411,Protein,GeneID,23411,SIRT1
GeneID:2342,Protein,GeneID,2342,FNTB
GeneID:2346,Protein,GeneID,2346,FOLH1
GeneID:23464,Protein,GeneID,23464,GCAT
GeneID:23475,Protein,GeneID,23475,QPRT
GeneID:23495,Protein,GeneID,23495,TNFRSF13B
GeneID:2352,Protein,GeneID,2352,FOLR3
GeneID:2353,Protein,GeneID,2353,FOS
GeneID:2356,Protein,GeneID,2356,FPGS
GeneID:2357,Protein,GeneID,2357,FPR1
GeneID:2358,Protein,GeneID,2358,FPR2
GeneID:23621,Protein,GeneID,23621,BACE1
GeneID:23649,Protein,GeneID,23649,POLA2
GeneID:239,Protein,GeneID,239,ALOX12
GeneID:240,Protein,GeneID,240,ALOX5
GeneID:241,Protein,GeneID,241,ALOX5AP
GeneID:24145,Protein,GeneID,24145,PANX1
